City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Barranca,PE,-10.75,-77.7667,64.83,84,9,7.02,clear sky
348,Gao,ML,16.6362,1.637,85.26,32,94,6.93,overcast clouds
349,Tura,IN,25.5198,90.2201,70.59,97,89,7.11,overcast clouds
350,Kodiak,US,57.79,-152.4072,47.71,76,100,17.27,overcast clouds
351,Meulaboh,ID,4.1363,96.1285,76.6,89,100,2.82,overcast clouds
352,Lerwick,GB,60.1545,-1.1494,50.0,98,100,13.87,light rain
353,Dicabisagan,PH,17.0818,122.4157,80.56,82,91,4.29,moderate rain
354,Luebo,CD,-5.35,21.4167,71.19,95,98,1.25,overcast clouds
355,Srednekolymsk,RU,67.45,153.6833,55.65,40,77,12.93,broken clouds
356,Hobyo,SO,5.3505,48.5268,80.08,82,100,27.58,overcast clouds
357,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,72.9,79,11,1.32,few clouds
358,Provideniya,RU,64.3833,-173.3,51.91,58,0,18.01,clear sky
359,Tongling,CN,30.95,117.7833,70.11,76,100,1.21,overcast clouds
360,Gweru,ZW,-19.45,29.8167,46.49,50,0,6.44,clear sky
361,Guerrero Negro,MX,27.9769,-114.0611,67.23,58,0,17.47,clear sky
362,Komsomolskiy,UZ,40.4272,71.7189,52.52,87,100,4.61,overcast clouds
363,Vila Velha,BR,-20.3297,-40.2925,71.55,78,75,2.3,broken clouds
364,Khandyga,RU,62.6667,135.6,49.1,52,26,2.39,scattered clouds
365,Nalut,LY,30.3333,10.85,73.53,7,0,10.18,clear sky
366,Kamyshevatskaya,RU,46.4132,37.9563,57.22,81,19,12.57,few clouds
367,Faya,SA,18.3851,42.4509,69.91,28,0,0.74,clear sky
368,Umba,RU,66.6871,34.3429,32.54,74,11,4.85,few clouds
369,Kailua,US,21.4022,-157.7394,84.18,68,100,16.11,overcast clouds
370,Krasnoselkup,RU,65.7,82.4667,52.23,74,33,11.32,scattered clouds
371,Roald,NO,62.5833,6.1333,56.32,93,20,8.05,few clouds
372,Half Moon Bay,US,37.4636,-122.4286,85.87,68,0,24.16,mist
373,Laibin,CN,23.7,109.2667,67.41,95,100,6.64,overcast clouds
374,Priiskovyy,RU,51.9333,116.6333,53.53,62,48,5.79,scattered clouds
375,Port Hedland,AU,-20.3167,118.5667,77.05,100,100,0.0,overcast clouds
376,Lasem,ID,-6.6922,111.4527,77.23,89,93,7.34,overcast clouds
377,Miandrivazo,MG,-19.5167,45.4667,71.6,63,13,1.5,few clouds
378,Aracaju,BR,-10.9111,-37.0717,80.55,69,40,6.91,scattered clouds
379,Flin Flon,CA,54.7682,-101.865,62.44,20,75,17.27,broken clouds
380,Whitefish,US,48.4111,-114.3376,60.89,31,100,6.91,overcast clouds
381,Garissa,KE,-0.4536,39.6401,76.46,75,37,15.79,scattered clouds
382,Mahebourg,MU,-20.4081,57.7,73.69,78,20,5.75,few clouds
383,Amazar,RU,53.858,120.875,42.89,96,100,3.36,light rain
384,Balakhninskiy,RU,58.0106,114.2769,49.77,77,94,1.48,overcast clouds
385,Turiacu,BR,-1.6633,-45.3717,74.05,94,24,3.06,few clouds
386,Benguela,AO,-12.5763,13.4055,69.35,78,10,2.48,clear sky
387,Kargasok,RU,59.0556,80.8572,53.67,80,77,13.71,broken clouds
388,Whitehorse,CA,60.7161,-135.0538,61.57,18,75,0.0,broken clouds
389,Grand Gaube,MU,-20.0064,57.6608,73.8,77,4,4.0,clear sky
390,Ust-Kuyga,RU,70.0167,135.6,33.76,92,93,2.44,overcast clouds
391,Coracora,PE,-15.0333,-73.7833,47.66,42,73,3.85,broken clouds
392,Lahaina,US,20.8783,-156.6825,87.8,68,6,10.67,clear sky
393,Urengoy,RU,65.9667,78.3667,50.67,78,49,11.99,scattered clouds
394,Maun,BW,-19.9833,23.4167,49.96,62,0,6.91,clear sky
395,Mungaoli,IN,24.4167,78.1,86.22,50,41,11.56,scattered clouds
396,Hamilton,US,39.1834,-84.5333,68.95,64,75,12.66,broken clouds
397,Tynda,RU,55.1667,124.7167,43.97,79,100,7.47,overcast clouds
398,Anadyr,RU,64.75,177.4833,52.3,62,0,8.95,clear sky
399,Mount Isa,AU,-20.7333,139.5,65.97,68,1,8.05,clear sky
400,Omsukchan,RU,62.5333,155.8,34.14,97,100,8.59,overcast clouds
401,Nioro,GM,13.35,-15.75,77.4,58,90,10.33,overcast clouds
402,Key West,US,24.5557,-81.7826,89.6,71,20,21.85,few clouds
403,Quang Ngai,VN,15.1167,108.8,77.23,84,100,4.97,overcast clouds
404,Zhigansk,RU,66.7697,123.3711,43.41,56,61,3.67,broken clouds
405,Luderitz,NA,-26.6481,15.1594,59.83,58,17,6.49,few clouds
406,Taltal,CL,-25.4,-70.4833,63.34,71,15,4.05,few clouds
407,Tisnov,CZ,49.3487,16.4244,56.62,78,35,2.04,scattered clouds
408,Aasiaat,GL,68.7098,-52.8699,32.88,81,100,3.27,overcast clouds
409,Haines Junction,CA,60.7522,-137.5108,60.75,23,100,11.5,overcast clouds
410,Solnechnyy,RU,50.7214,136.6319,47.05,61,87,2.95,overcast clouds
411,Norsup,VU,-16.0667,167.3833,82.4,74,10,1.5,clear sky
412,Jardim,BR,-21.4803,-56.1381,66.04,46,98,2.98,overcast clouds
413,Sembabule,UG,-0.0772,31.4567,61.95,90,63,3.15,broken clouds
414,Anjar,IN,23.1333,70.0167,82.31,73,41,23.69,scattered clouds
415,Alakurtti,RU,66.9672,30.3491,35.02,98,100,4.61,overcast clouds
416,Porto Novo,BJ,6.4965,2.6036,80.42,86,68,3.85,broken clouds
417,Sosnovo-Ozerskoye,RU,52.5249,111.5418,48.83,65,100,7.29,overcast clouds
418,Yar-Sale,RU,66.8333,70.8333,33.64,93,100,27.49,overcast clouds
419,Chai Badan,TH,15.2,101.1333,76.62,90,100,4.88,overcast clouds
420,Verkhnevilyuysk,RU,63.4453,120.3167,55.47,49,83,0.65,broken clouds
421,Laguna De Perlas,NI,12.3429,-83.6712,80.69,78,87,9.6,moderate rain
422,Jizan,SA,17.3333,42.6667,85.14,54,0,6.26,clear sky
423,Tokur,RU,53.1333,132.9,33.46,99,100,3.67,snow
424,West Bay,KY,19.3667,-81.4167,85.06,78,20,10.36,haze
425,Cukai,MY,4.25,103.4167,73.35,91,95,3.31,overcast clouds
426,Hofn,IS,64.2539,-15.2082,45.61,67,58,13.22,broken clouds
427,Lima,PE,-12.0432,-77.0282,61.05,77,100,5.75,mist
428,Palestine,PS,31.9216,35.2033,57.94,85,16,17.85,few clouds
429,Mecca,SA,21.4267,39.8261,84.72,36,0,6.02,clear sky
430,Coahuayana,MX,18.7333,-103.6833,84.58,58,0,7.96,clear sky
431,Kiama,AU,-34.6833,150.8667,56.37,93,100,3.0,light rain
432,Vanavara,RU,60.34,102.2797,50.05,77,13,3.65,few clouds
433,Jiana,RO,44.4018,22.7128,56.66,64,40,4.97,light rain
434,Fairview,US,40.8126,-73.999,91.22,52,0,17.27,clear sky
435,Flinders,AU,-34.5833,150.8552,56.17,92,99,4.0,light rain
436,Barra Dos Coqueiros,BR,-10.9089,-37.0386,80.62,69,40,6.91,scattered clouds
437,Batagay,RU,67.6333,134.6333,49.37,55,27,3.65,scattered clouds
438,Qandala,SO,11.472,49.8728,85.24,52,23,1.61,few clouds
439,Batemans Bay,AU,-35.7167,150.1833,55.09,69,95,4.61,light rain
440,Gamba,GA,-2.65,10.0,75.72,73,83,6.58,broken clouds
441,Naze,JP,28.3667,129.4833,67.12,70,100,4.92,overcast clouds
442,Homer,US,59.6425,-151.5483,61.77,46,0,4.61,clear sky
443,Kuching,MY,1.55,110.3333,77.22,100,20,3.44,few clouds
444,Gazli,UZ,40.1333,63.45,64.69,33,0,8.97,clear sky
445,Luganville,VU,-15.5333,167.1667,82.83,76,24,1.83,few clouds
446,Arya,PK,33.6,73.0667,75.52,37,49,8.43,scattered clouds
447,Okhotsk,RU,59.3833,143.3,37.26,94,100,7.34,overcast clouds
448,Seddon,AU,-37.8068,144.8916,50.67,93,100,5.75,mist
449,Acarau,BR,-2.8856,-40.12,76.95,87,23,7.81,few clouds
450,Santa Pola,ES,38.1917,-0.5658,77.68,72,0,3.44,clear sky
451,Jaguarao,BR,-32.5661,-53.3758,53.62,82,0,5.79,clear sky
452,Umm Kaddadah,SD,13.6017,26.6876,81.77,16,99,13.4,overcast clouds
453,Karak,JO,31.1667,35.75,55.45,70,0,15.43,clear sky
454,Mikhaylovka,RU,50.06,43.2379,50.79,97,94,6.98,overcast clouds
455,Aksu,CN,41.1231,80.2644,75.94,22,100,14.36,overcast clouds
456,Yulara,AU,-25.2406,130.9889,57.47,47,80,9.08,broken clouds
457,Byron Bay,AU,-28.65,153.6167,59.7,84,81,11.48,light rain
458,Kutum,SD,14.2,24.6667,75.52,20,43,5.91,scattered clouds
459,Martapura,ID,-3.4167,114.85,74.86,95,84,2.86,broken clouds
460,Bakchar,RU,57.0186,82.0711,49.15,72,86,6.91,light rain
461,Tanout,NE,14.9709,8.8879,84.87,14,54,8.3,broken clouds
462,Juigalpa,NI,12.1063,-85.3645,85.91,74,40,4.61,moderate rain
463,Peniche,PT,39.3558,-9.3811,62.08,95,79,12.28,broken clouds
464,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.59,100,75,4.47,broken clouds
465,Payo,ID,-3.7508,103.6372,71.96,97,76,1.16,broken clouds
466,Moyo,UG,3.6609,31.7247,66.94,88,58,2.39,light rain
467,Wuning,CN,29.2589,120.2311,64.02,96,100,5.21,overcast clouds
468,Klaksvik,FO,62.2266,-6.589,47.32,93,35,8.48,scattered clouds
469,Tapes,BR,-30.6733,-51.3958,56.86,82,13,3.24,few clouds
470,Fallon,US,39.4735,-118.7774,76.91,12,40,4.61,scattered clouds
471,Lianran,CN,24.9227,102.485,55.94,93,100,2.21,overcast clouds
472,Camacupa,AO,-12.0167,17.4833,57.13,59,97,3.89,overcast clouds
473,Bathsheba,BB,13.2167,-59.5167,83.01,74,20,18.41,few clouds
474,Ulaangom,MN,49.9811,92.0667,65.39,27,100,6.38,overcast clouds
475,Kologriv,RU,58.8275,44.3178,31.08,95,100,8.43,light snow
476,Senador Jose Porfirio,BR,-2.5908,-51.9542,78.31,78,94,3.94,overcast clouds
477,Shitanjing,CN,39.2342,106.3439,61.86,53,28,4.36,scattered clouds
478,Tarbagatay,RU,51.4803,107.3602,53.13,72,99,3.89,overcast clouds
479,Abu Kamal,SY,34.4506,40.9171,75.24,32,100,21.39,overcast clouds
480,Sao Miguel Do Iguacu,BR,-25.3481,-54.2378,61.68,73,100,4.0,overcast clouds
481,Oranjemund,NA,-28.55,16.4333,56.7,69,13,4.29,few clouds
482,Ilanskiy,RU,56.2358,96.065,50.2,67,95,5.59,overcast clouds
483,Linkoping,SE,58.4109,15.6216,50.38,57,100,3.44,overcast clouds
484,Mount Darwin,ZW,-16.7725,31.5838,60.12,56,9,4.52,clear sky
485,Vila,PT,42.0304,-8.1588,51.69,93,95,3.38,overcast clouds
486,Kudahuvadhoo,MV,2.6708,72.8944,83.14,75,51,11.92,broken clouds
487,Kargopol,RU,61.5071,38.9456,31.96,76,90,8.41,overcast clouds
488,Ewa Beach,US,21.3156,-158.0072,84.15,56,100,16.11,overcast clouds
489,Ipil,PH,7.75,122.5167,76.48,90,100,1.9,overcast clouds
490,Shimoda,JP,34.6667,138.95,68.47,75,9,2.68,clear sky
491,Tabou,CI,4.423,-7.3528,75.94,86,100,7.92,overcast clouds
492,Metro,ID,-5.1131,105.3067,74.17,94,78,3.78,broken clouds
493,Linjiang,CN,41.8069,126.9078,63.82,55,5,2.13,clear sky
494,Betul,IN,21.9153,77.8961,78.87,63,18,16.46,few clouds
495,Talaya,RU,61.3833,152.75,41.32,73,100,9.69,overcast clouds
496,Ankara,TR,39.9199,32.8543,58.55,53,0,3.44,clear sky
497,Biograd Na Moru,HR,43.9433,15.4519,69.76,85,94,2.24,light rain
498,Marsabit,KE,2.3284,37.9899,67.17,72,88,17.4,overcast clouds
499,Monrovia,LR,6.3005,-10.7969,77.61,86,100,9.91,light rain
500,Stornoway,GB,58.2093,-6.3865,48.92,97,75,10.36,light rain
501,Oxford,GB,51.7522,-1.256,59.77,71,20,3.44,few clouds
502,Maiduguri,NG,11.8464,13.1603,86.38,14,19,8.19,few clouds
503,Ostrovnoy,RU,68.0531,39.5131,30.6,81,20,9.46,few clouds
504,Mango,US,27.9797,-82.3065,93.52,53,40,8.05,scattered clouds
505,Tucumcari,US,35.1717,-103.725,69.94,23,0,12.66,clear sky
506,Baglan,AF,36.1307,68.7083,57.33,59,45,2.1,scattered clouds
507,Preobrazheniye,RU,42.9019,133.9064,54.37,80,26,10.33,scattered clouds
508,Rio Gallegos,AR,-51.6226,-69.2181,35.65,75,0,4.61,clear sky
509,Talnakh,RU,69.4865,88.3972,33.21,100,100,5.17,overcast clouds
510,Kusa,RU,55.3383,59.4406,32.77,96,76,3.65,broken clouds
511,Evensk,RU,61.95,159.2333,40.23,83,100,3.22,overcast clouds
512,Samagaltay,RU,50.6022,95.0047,61.77,28,100,1.34,overcast clouds
513,Muncie,US,40.1934,-85.3864,64.2,52,98,8.01,overcast clouds
514,San Bartolome De Tirajana,ES,27.9248,-15.5733,59.47,80,75,23.02,broken clouds
515,Coquimbo,CL,-29.9533,-71.3436,58.73,82,0,13.8,clear sky
516,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,74.5,93,95,0.74,overcast clouds
517,Abancay,PE,-13.6339,-72.8814,58.35,75,45,4.63,scattered clouds
518,Ranong,TH,9.9658,98.6348,80.35,85,100,13.09,moderate rain
519,Thinadhoo,MV,0.5333,72.9333,83.46,75,70,12.1,broken clouds
520,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,60.06,66,0,6.71,clear sky
521,Rancho Palos Verdes,US,33.7445,-118.387,77.07,76,20,13.8,few clouds
522,Ahuimanu,US,21.4447,-157.8378,83.91,66,100,16.11,overcast clouds
523,Menongue,AO,-14.6585,17.691,51.6,53,0,4.0,clear sky
524,Fort Nelson,CA,58.8053,-122.7002,60.39,44,75,4.61,broken clouds
525,Manado,ID,1.487,124.8455,75.97,94,40,1.14,scattered clouds
526,Olga,RU,43.7444,135.2892,48.27,90,81,7.45,broken clouds
527,Sosnogorsk,RU,63.6023,53.8817,32.32,99,100,9.06,snow
528,Kachiry,KZ,53.0675,76.1036,47.26,47,0,10.22,clear sky
529,Qax,AZ,41.4225,46.9242,61.79,49,18,1.77,few clouds
530,Baghdad,IQ,33.3406,44.4009,82.31,47,20,2.3,few clouds
531,Niono,ML,14.2526,-5.993,84.47,45,97,12.97,light rain
532,Cedar City,US,37.6775,-113.0619,72.57,10,0,13.8,clear sky
533,Dunedin,NZ,-45.8742,170.5036,52.81,52,58,8.01,broken clouds
534,Palm Coast,US,29.585,-81.2078,87.89,81,0,11.5,clear sky
535,General Roca,AR,-39.0333,-67.5833,54.63,52,100,19.98,overcast clouds
536,Plettenberg Bay,ZA,-34.0527,23.3716,58.55,64,91,2.98,overcast clouds
537,Strezhevoy,RU,60.7333,77.5889,50.85,82,96,11.34,light rain
538,Bambanglipuro,ID,-7.95,110.2833,75.63,87,61,4.56,broken clouds
539,Ketchikan,US,55.3422,-131.6461,54.07,71,20,14.97,few clouds
540,Chodziez,PL,52.995,16.9198,44.58,89,5,4.05,clear sky
541,Turbat,PK,26.0023,63.044,89.11,12,0,19.57,clear sky
542,Castro Marim,PT,37.2207,-7.4435,70.29,85,3,12.64,clear sky
543,Nuuk,GL,64.1835,-51.7216,34.41,93,75,35.68,broken clouds
544,Kiri Buru,IN,22.0833,85.35,76.24,62,41,4.7,scattered clouds
545,Takoradi,GH,4.8845,-1.7554,74.59,90,100,3.13,overcast clouds
546,Olavarria,AR,-36.8927,-60.3225,52.32,51,100,7.23,overcast clouds
547,Kruisfontein,ZA,-34.0033,24.7314,50.88,80,98,2.35,overcast clouds
548,Noshiro,JP,40.2039,140.0242,57.63,84,100,4.07,overcast clouds
549,Constitucion,CL,-35.3333,-72.4167,52.02,92,100,13.0,overcast clouds
550,Antalaha,MG,-14.9003,50.2788,71.94,82,27,6.44,light rain
551,Challans,FR,46.8436,-1.8749,71.8,97,39,5.08,scattered clouds
552,Nara,JP,34.6851,135.8049,69.96,61,20,6.11,few clouds
553,Belle Fourche,US,44.6714,-103.8522,63.91,33,26,13.18,scattered clouds
554,Tomatlan,MX,19.9333,-105.25,86.81,43,0,12.21,clear sky
555,Goderich,CA,43.7501,-81.7165,52.12,76,100,6.91,overcast clouds
556,Vadlapudi,IN,14.3167,79.8,85.64,56,69,11.63,broken clouds
557,Brae,GB,60.3964,-1.353,50.43,98,100,10.71,moderate rain
558,Magadi,IN,12.9667,77.2333,66.63,95,66,8.03,broken clouds
559,Tiznit,MA,29.5833,-9.5,73.94,53,11,1.25,few clouds
560,Ayr,GB,55.4627,-4.6339,52.32,93,40,5.75,scattered clouds
561,Chaoyang,CN,41.5703,120.4586,74.79,34,79,3.0,broken clouds
562,Tonantins,BR,-2.8731,-67.8022,75.09,92,20,2.28,few clouds
563,Acari,PE,-15.4311,-74.6158,67.59,79,74,4.97,broken clouds
564,Cowra,AU,-33.8333,148.6833,55.27,74,14,8.37,few clouds
565,Nampa,US,43.5407,-116.5635,69.3,27,20,9.22,few clouds
566,Saraipali,IN,21.3333,83.0,87.06,38,33,6.04,scattered clouds
567,Krasnoye,UA,49.9145,24.6134,48.85,89,98,5.48,overcast clouds
568,Kosmynino,RU,57.5818,40.7643,38.68,95,66,7.2,broken clouds
569,Koungou,YT,-12.7336,45.2042,80.31,78,0,4.61,clear sky
570,Sohag,EG,26.557,31.6948,75.49,23,0,7.81,clear sky
571,Port Macquarie,AU,-31.4333,152.9167,58.89,86,100,6.44,overcast clouds
572,Mbaiki,CF,3.8678,17.9892,70.5,97,64,2.73,light rain
573,Mandalgovi,MN,45.7625,106.2708,59.56,29,11,1.7,few clouds
574,Tarko-Sale,RU,64.9225,77.785,53.29,66,29,18.63,scattered clouds
575,Farafangana,MG,-22.8167,47.8333,66.6,93,16,3.71,few clouds
576,Jinja,UG,0.439,33.2032,66.47,87,69,1.34,light rain
577,Tommot,RU,58.9564,126.2925,48.09,78,71,2.68,broken clouds
578,Nassjo,SE,57.6531,14.6968,47.32,92,61,3.69,broken clouds
579,Powell River,CA,49.8496,-124.5361,69.44,40,75,5.75,broken clouds
580,Russell,US,32.3502,-85.1999,79.02,73,0,4.61,clear sky
581,Ballina,AU,-28.8667,153.5667,59.77,82,54,11.77,moderate rain
582,Wattegama,LK,6.7989,81.4808,74.39,84,20,5.95,few clouds
583,Saurimo,AO,-9.6608,20.3916,64.04,48,93,5.17,overcast clouds
584,Whitley Bay,GB,55.0397,-1.4471,55.2,78,0,9.22,clear sky
585,Koster,ZA,-25.863,26.8976,46.26,81,0,11.23,clear sky
586,Pangnirtung,CA,66.1451,-65.7125,29.79,96,94,5.21,overcast clouds
587,Moshny,UA,49.5147,31.7476,48.07,95,100,7.14,overcast clouds
588,Suruc,TR,36.9761,38.425,59.68,73,7,17.31,clear sky
589,Namatanai,PG,-3.6667,152.4333,84.67,60,47,12.28,scattered clouds
590,Xai-Xai,MZ,-25.0519,33.6442,62.91,95,99,10.87,light rain
591,Alyangula,AU,-13.8483,136.4192,81.63,67,93,13.65,overcast clouds
592,Port Hawkesbury,CA,45.6169,-61.3485,66.15,93,100,5.75,overcast clouds
593,Kondinskoye,RU,59.6481,67.41,36.81,94,21,8.46,few clouds
594,Port Moresby,PG,-9.4431,147.1797,81.82,78,20,11.5,few clouds
595,Westport,US,41.1415,-73.3579,87.28,63,0,14.97,clear sky
596,Pisco,PE,-13.7,-76.2167,66.02,82,78,9.22,mist
597,Mendi,PG,-6.1761,143.6513,62.96,76,29,0.38,scattered clouds
598,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,62.58,42,5,4.16,clear sky
599,Sept-Iles,CA,50.2001,-66.3821,53.06,90,100,9.22,heavy intensity rain
600,Shar,KZ,49.5886,81.0453,56.86,51,100,3.24,overcast clouds
601,Villacarrillo,ES,38.1156,-3.0848,62.49,52,10,0.72,clear sky
602,Cernosice,CZ,49.9601,14.3198,56.32,68,0,3.44,clear sky
603,Bitkine,TD,11.9801,18.2138,93.0,13,57,13.02,broken clouds
604,Belmonte,BR,-15.8631,-38.8828,72.03,82,19,9.37,few clouds
605,Zadar,HR,44.1197,15.2422,63.21,94,40,0.0,scattered clouds
606,Emerald,AU,-23.5333,148.1667,63.34,83,61,14.36,broken clouds
607,Oxbow,CA,49.2333,-102.1676,59.65,32,94,6.22,overcast clouds
608,Sonoita,MX,31.85,-112.8333,88.52,12,3,19.17,clear sky
609,Lorengau,PG,-2.0226,147.2712,85.53,64,98,13.18,overcast clouds
610,Lady Frere,ZA,-31.7031,27.2329,49.23,87,10,3.02,clear sky
611,Thunder Bay,CA,48.4001,-89.3168,53.58,37,75,9.22,broken clouds
612,Vostok,RU,46.4856,135.8833,54.5,72,66,1.28,broken clouds
613,Kovdor,RU,67.5662,30.4758,34.12,99,100,2.82,overcast clouds
614,Semnan,IR,35.5729,53.3971,66.04,20,0,2.3,clear sky
615,Griffith,US,41.5284,-87.4237,63.05,45,0,8.05,clear sky
616,Bozoum,CF,6.3193,16.3799,71.06,80,95,3.67,light rain
617,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,67.91,63,75,3.33,broken clouds
618,Chanal,MX,16.7167,-92.4,65.71,74,58,2.46,broken clouds
619,Jiaocheng,CN,24.6774,116.1389,71.04,98,100,1.01,overcast clouds
620,Pangai,TO,-19.8,-174.35,82.51,78,20,5.75,few clouds
621,Kysyl-Syr,RU,63.8986,122.7617,52.83,52,63,4.92,broken clouds
622,Nabire,ID,-3.3667,135.4833,79.25,82,90,2.39,overcast clouds
623,Urumqi,CN,43.801,87.6005,70.75,40,0,8.95,clear sky
624,Rosetta,EG,31.4044,30.4164,67.48,85,0,15.77,clear sky
625,Namibe,AO,-15.1961,12.1522,68.23,74,0,4.41,clear sky
626,Soyo,AO,-6.1349,12.3689,74.53,82,74,6.93,broken clouds
627,Price,US,39.5994,-110.8107,70.86,9,0,21.85,clear sky
628,Galesong,ID,-5.3166,119.3661,75.22,80,44,4.05,scattered clouds
629,Finschhafen,PG,-6.6024,147.8681,83.75,70,16,8.16,few clouds
630,Douglas,US,41.3,-96.167,68.86,33,0,5.75,clear sky
631,Bad Doberan,DE,54.1071,11.9005,52.11,92,67,6.8,broken clouds
632,Penzance,GB,50.1186,-5.5371,56.08,89,93,13.47,overcast clouds
633,Kamaishi,JP,39.2667,141.8833,57.58,81,100,4.56,overcast clouds
634,Laurel,US,39.0993,-76.8483,80.04,89,75,5.75,broken clouds
635,Troitskoye,RU,52.9821,84.6757,55.17,57,54,10.2,broken clouds
636,Blagoyevo,RU,63.3667,47.9167,29.21,95,100,11.5,snow
637,Morro Da Fumaca,BR,-28.6508,-49.21,55.99,89,100,2.66,overcast clouds
638,Itaituba,BR,-4.2761,-55.9836,78.42,77,58,0.36,broken clouds
639,Omboue,GA,-1.5746,9.2618,74.35,82,23,7.11,few clouds
640,Bonavista,CA,48.6499,-53.1147,51.87,72,90,14.9,overcast clouds
641,Belaya Gora,RU,68.5333,146.4167,51.04,56,14,4.21,few clouds
642,Itacoatiara,BR,-3.1431,-58.4442,76.1,88,18,2.33,few clouds
643,Marienburg,PL,54.0359,19.0266,44.89,94,14,5.97,few clouds
644,Tagusao,PH,9.1924,117.8141,79.84,79,86,4.7,overcast clouds
645,Follonica,IT,42.9263,10.7616,68.09,72,18,4.61,few clouds
646,Wexford,IE,52.3342,-6.4575,52.12,90,21,11.36,few clouds
647,Lalmohan,BD,22.3384,90.7419,83.08,82,33,7.92,scattered clouds
648,Strzegom,PL,50.9626,16.3501,51.49,88,10,2.75,clear sky
649,Blyth,GB,55.1271,-1.5086,55.47,77,0,9.22,clear sky
650,Waw,SS,7.7029,27.9953,75.34,76,99,4.61,overcast clouds
651,Jalor,IN,25.35,72.6167,81.19,79,8,20.58,clear sky
652,Verkhniye Kigi,RU,55.4083,58.6044,37.31,92,81,5.37,broken clouds
653,Tiarei,PF,-17.5333,-149.3333,84.22,74,15,13.71,few clouds
654,Carutapera,BR,-1.195,-46.02,75.13,91,55,4.65,broken clouds
655,Kerchevskiy,RU,59.946,56.2884,32.16,96,100,5.68,overcast clouds
656,Namuac,PH,18.6109,121.1657,79.93,84,85,3.94,overcast clouds
657,Bludenz,AT,47.1497,9.8167,64.33,40,100,6.96,overcast clouds
658,Coroico,BO,-16.1889,-67.7271,59.34,89,92,1.16,overcast clouds
659,Aleksandrovskoye,RU,44.7142,43.0008,52.52,91,43,5.01,scattered clouds
660,Benxi,CN,41.2886,123.765,64.72,70,90,6.35,overcast clouds
661,The Valley,AI,18.217,-63.0578,82.54,69,40,11.5,scattered clouds
662,Huancavelica,PE,-12.7667,-74.9833,39.22,57,86,5.75,overcast clouds
663,New Philadelphia,US,40.4898,-81.4457,67.84,67,100,8.05,overcast clouds
664,Upington,ZA,-28.4478,21.2561,50.38,87,65,3.44,broken clouds
665,Poenari,RO,45.3167,24.65,50.9,73,76,3.91,broken clouds
666,San Jeronimo,PE,-11.9472,-75.2829,53.47,71,87,4.18,overcast clouds
667,Loa Janan,ID,-0.583,117.095,74.43,98,95,1.34,overcast clouds
668,Gravina In Puglia,IT,40.8197,16.4228,68.02,64,7,2.15,clear sky
669,San Cristobal,VE,7.7669,-72.225,78.98,66,1,3.56,clear sky
670,Paramirim,BR,-13.4425,-42.2389,69.53,51,2,5.86,clear sky
671,Lewiston,US,44.1003,-70.2148,75.38,74,40,5.75,scattered clouds
672,Salgado,BR,-11.0319,-37.475,79.5,88,29,4.03,scattered clouds
673,Alexander City,US,32.944,-85.9539,83.66,73,0,5.75,clear sky
674,Deputatskiy,RU,69.3,139.9,31.26,93,63,1.7,broken clouds
675,Saint Anthony,US,45.0205,-93.218,58.95,37,100,6.91,overcast clouds
676,Terney,RU,45.0503,136.6092,47.34,93,100,6.2,overcast clouds
677,Noumea,NC,-22.2763,166.4572,77.0,99,29,8.97,scattered clouds
678,Alice Town,BS,25.7167,-79.3,80.11,79,98,18.01,overcast clouds
679,Gongzhuling,CN,43.5008,124.8198,70.27,41,77,13.67,broken clouds
680,Vao,NC,-22.6667,167.4833,75.09,88,88,13.94,light rain
681,Smolenka,RU,52.1352,113.4974,53.67,62,20,2.24,few clouds
